vehicle_id,report_date,shift,vehicle_model,department_unit,stay_h,engine_h,idle_h,fuel_l,rate_fact,norm,load_pct,util_pct
0946ТО72,2026-02-06,День,Кран гусеничный Hitachi KH-500L,"",0.00,0.00,0.00,0.0,0.00,10.1,0.0,0.0
0946ТО72,2026-02-07,Вечер,Кран гусеничный Hitachi KH-500L,"",0.00,0.00,0.00,0.0,0.00,10.1,0.0,0.0
0946ТО72,2026-02-07,День,Кран гусеничный Hitachi KH-500L,СМУ г. Омск,6.30,0.93,5.37,8.7,9.37,10.1,16.1,14.8
0946ТО72,2026-02-08,Вечер,Кран гусеничный Hitachi KH-500L,"",0.00,0.00,0.00,0.0,0.00,10.1,0.0,0.0
0946ТО72,2026-02-08,День,Кран гусеничный Hitachi KH-500L,"",0.00,0.00,0.00,0.0,0.00,10.1,0.0,0.0
0946ТО72,2026-02-09,Вечер,Кран гусеничный Hitachi KH-500L,"",0.00,0.00,0.00,0.0,0.00,10.1,0.0,0.0
0946ТО72,2026-02-09,День,Кран гусеничный Hitachi KH-500L,"",0.00,0.00,0.00,0.0,0.00,10.1,0.0,0.0
0946ТО72,2026-02-10,Вечер,Кран гусеничный Hitachi KH-500L,"",0.00,0.00,0.00,0.0,0.00,10.1,0.0,0.0
0946ТО72,2026-02-10,День,Кран гусеничный Hitachi KH-500L,СМУ Капитальный ремонт путепровода на а/д Восточный объезд г. Нижневартовска,6.79,1.05,5.74,2.9,2.77,10.1,16.9,15.5
0946ТО72,2026-02-11,Вечер,Кран гусеничный Hitachi KH-500L,"",0.00,0.00,0.00,0.0,0.00,10.1,0.0,0.0
0946ТО72,2026-02-11,День,Кран гусеничный Hitachi KH-500L,СМУ Капитальный ремонт путепровода на а/д Восточный объезд г. Нижневартовска,11.11,5.96,5.15,19.1,3.20,10.1,58.5,53.7
1688ТО72,2026-02-04,Вечер,Бульдозер Komatsu D65EX-16,СМУ г. Тобольск,12.00,0.00,12.00,0.0,0.00,17.4,0.0,0.0
1688ТО72,2026-02-04,День,Бульдозер Komatsu D65EX-16,СМУ г. Тобольск,11.45,5.27,6.18,61.5,11.67,17.4,50.2,46.0
1688ТО72,2026-02-05,Вечер,Бульдозер Komatsu D65EX-16,СМУ г. Тобольск,12.00,0.00,12.00,0.0,0.00,17.4,0.0,0.0
1688ТО72,2026-02-05,День,Бульдозер Komatsu D65EX-16,СМУ г. Тобольск,12.00,7.08,4.92,108.7,15.36,17.4,64.3,59.0
1688ТО72,2026-02-06,Вечер,Бульдозер Komatsu D65EX-16,СМУ г. Тобольск,11.97,0.00,11.97,0.0,0.00,17.4,0.0,0.0
1688ТО72,2026-02-06,День,Бульдозер Komatsu D65EX-16,СМУ г. Тобольск,11.94,3.47,8.47,-4.6,-1.32,17.4,31.7,29.1
1688ТО72,2026-02-07,Вечер,Бульдозер Komatsu D65EX-16,СМУ г. Тобольск,11.97,0.00,11.97,1.4,0.00,17.4,0.0,0.0
1688ТО72,2026-02-07,День,Бульдозер Komatsu D65EX-16,СМУ г. Тобольск,11.94,5.39,6.55,104.0,19.29,17.4,49.3,45.2
1688ТО72,2026-02-08,Вечер,Бульдозер Komatsu D65EX-16,СМУ г. Тобольск,11.98,0.00,11.98,0.4,0.00,17.4,0.0,0.0
1688ТО72,2026-02-08,День,Бульдозер Komatsu D65EX-16,СМУ г. Тобольск,11.99,1.20,10.79,18.4,15.34,17.4,10.9,10.0
1688ТО72,2026-02-09,Вечер,Бульдозер Komatsu D65EX-16,СМУ г. Тобольск,11.97,0.00,11.97,0.2,0.00,17.4,0.0,0.0
1688ТО72,2026-02-09,День,Бульдозер Komatsu D65EX-16,СМУ г. Тобольск,11.95,1.21,10.74,14.8,12.23,17.4,11.1,10.1
1688ТО72,2026-02-10,Вечер,Бульдозер Komatsu D65EX-16,СМУ г. Тобольск,11.99,0.00,11.99,0.0,0.00,17.4,0.0,0.0
1688ТО72,2026-02-10,День,Бульдозер Komatsu D65EX-16,СМУ г. Тобольск,11.98,3.79,8.20,63.5,16.78,17.4,34.5,31.6
1688ТО72,2026-02-11,Вечер,Бульдозер Komatsu D65EX-16,СМУ г. Тобольск,11.93,0.00,11.93,1.0,0.00,17.4,0.0,0.0
1688ТО72,2026-02-11,День,Бульдозер Komatsu D65EX-16,СМУ г. Тобольск,11.93,4.16,7.77,34.3,8.25,17.4,38.0,34.9
1766ОВ72,2026-02-04,Вечер,Кран самоходный гусеничный ДЭК-321,"",0.00,0.00,0.00,0.0,0.00,7.8,0.0,0.0
1766ОВ72,2026-02-04,День,Кран самоходный гусеничный ДЭК-321,"",0.00,0.00,0.00,0.0,0.00,7.8,0.0,0.0
1766ОВ72,2026-02-05,Вечер,Кран самоходный гусеничный ДЭК-321,"",0.00,0.00,0.00,0.0,0.00,7.8,0.0,0.0
1766ОВ72,2026-02-05,День,Кран самоходный гусеничный ДЭК-321,"",0.00,0.00,0.00,0.0,0.00,7.8,0.0,0.0
1766ОВ72,2026-02-06,Вечер,Кран самоходный гусеничный ДЭК-321,"",0.00,0.00,0.00,0.0,0.00,7.8,0.0,0.0
1766ОВ72,2026-02-06,День,Кран самоходный гусеничный ДЭК-321,"",0.00,0.00,0.00,0.0,0.00,7.8,0.0,0.0
1766ОВ72,2026-02-07,Вечер,Кран самоходный гусеничный ДЭК-321,"",0.00,0.00,0.00,0.0,0.00,7.8,0.0,0.0
1766ОВ72,2026-02-07,День,Кран самоходный гусеничный ДЭК-321,"",0.00,0.00,0.00,0.0,0.00,7.8,0.0,0.0
1766ОВ72,2026-02-08,Вечер,Кран самоходный гусеничный ДЭК-321,"",0.00,0.00,0.00,0.0,0.00,7.8,0.0,0.0
1766ОВ72,2026-02-08,День,Кран самоходный гусеничный ДЭК-321,"",0.00,0.00,0.00,0.0,0.00,7.8,0.0,0.0
1766ОВ72,2026-02-09,Вечер,Кран самоходный гусеничный ДЭК-321,"",0.00,0.00,0.00,0.0,0.00,7.8,0.0,0.0
1766ОВ72,2026-02-09,День,Кран самоходный гусеничный ДЭК-321,"",0.00,0.00,0.00,0.0,0.00,7.8,0.0,0.0
1766ОВ72,2026-02-10,Вечер,Кран самоходный гусеничный ДЭК-321,"",0.00,0.00,0.00,0.0,0.00,7.8,0.0,0.0
1766ОВ72,2026-02-10,День,Кран самоходный гусеничный ДЭК-321,"",0.00,0.00,0.00,0.0,0.00,7.8,0.0,0.0
1798ОВ72,2026-02-04,Вечер,Погрузчик Doosan DISD SD200,СМУ г. Тверь,11.98,9.12,2.87,0.0,0.00,6.5,83.0,76.1
1798ОВ72,2026-02-04,День,Погрузчик Doosan DISD SD200,СМУ г. Тверь,11.85,9.30,2.55,0.0,0.00,6.5,85.6,78.5
1798ОВ72,2026-02-05,Вечер,Погрузчик Doosan DISD SD200,СМУ г. Тверь,11.97,6.66,5.31,0.0,0.00,6.5,60.7,55.7
1798ОВ72,2026-02-05,День,Погрузчик Doosan DISD SD200,СМУ г. Тверь,11.96,8.78,3.18,0.0,0.00,6.5,80.1,73.4
1798ОВ72,2026-02-06,Вечер,Погрузчик Doosan DISD SD200,СМУ г. Тверь,9.47,5.60,3.86,0.0,0.00,6.5,64.6,59.2
1798ОВ72,2026-02-06,День,Погрузчик Doosan DISD SD200,СМУ г. Тверь,2.50,1.97,0.53,0.0,0.00,6.5,85.9,78.7
1798ОВ72,2026-02-07,Вечер,Погрузчик Doosan DISD SD200,СМУ г. Тверь,11.97,8.59,3.38,0.0,0.00,6.5,78.3,71.7
1798ОВ72,2026-02-07,День,Погрузчик Doosan DISD SD200,СМУ г. Тверь,11.96,9.59,2.38,0.0,0.00,6.5,87.4,80.1
1798ОВ72,2026-02-08,Вечер,Погрузчик Doosan DISD SD200,СМУ г. Тверь,11.96,6.51,5.45,0.0,0.00,6.5,59.4,54.4
1798ОВ72,2026-02-08,День,Погрузчик Doosan DISD SD200,СМУ г. Тверь,11.99,8.61,3.38,0.0,0.00,6.5,78.4,71.8
1798ОВ72,2026-02-09,Вечер,Погрузчик Doosan DISD SD200,СМУ г. Тверь,11.96,5.16,6.80,0.0,0.00,6.5,47.1,43.1
1798ОВ72,2026-02-09,День,Погрузчик Doosan DISD SD200,СМУ г. Тверь,11.96,9.77,2.19,0.0,0.00,6.5,89.1,81.7
1798ОВ72,2026-02-10,Вечер,Погрузчик Doosan DISD SD200,СМУ г. Тверь,11.99,6.26,5.73,0.0,0.00,6.5,57.0,52.2
1798ОВ72,2026-02-10,День,Погрузчик Doosan DISD SD200,СМУ г. Тверь,11.96,7.53,4.43,0.0,0.00,6.5,68.7,62.9
1798ОВ72,2026-02-11,День,Погрузчик Doosan DISD SD200,СМУ г. Тверь,2.46,1.44,1.02,0.0,0.00,6.5,63.8,58.5
181,2026-02-06,Вечер,Кран железнодорожный КЖ,"",0.00,0.00,0.00,0.0,0.00,0.0,0.0,0.0
181,2026-02-06,День,Кран железнодорожный КЖ,"СМУ г. Тюмень База ТФ ""Мостоотряд-36""",9.09,5.83,3.26,26.6,4.56,0.0,70.0,64.2
1849ТО72,2026-02-04,Вечер,Бульдозер Liebherr PR 734 L GP,СМУ г. Омск,11.96,0.44,11.52,7.6,17.20,18.2,4.0,3.7
1849ТО72,2026-02-04,День,Бульдозер Liebherr PR 734 L GP,СМУ г. Омск,11.98,9.13,2.86,72.4,7.93,18.2,83.1,76.2
1849ТО72,2026-02-05,Вечер,Бульдозер Liebherr PR 734 L GP,СМУ г. Омск,0.45,0.00,0.45,0.0,0.00,18.2,0.0,0.0
1849ТО72,2026-02-05,День,Бульдозер Liebherr PR 734 L GP,СМУ г. Омск,12.00,10.05,1.95,141.3,14.06,18.2,91.4,83.8
1849ТО72,2026-02-06,Вечер,Бульдозер Liebherr PR 734 L GP,СМУ г. Омск,11.98,0.65,11.33,7.6,11.74,18.2,5.9,5.4
1849ТО72,2026-02-06,День,Бульдозер Liebherr PR 734 L GP,СМУ г. Омск,11.50,9.21,2.29,104.9,11.39,18.2,87.3,80.1
1849ТО72,2026-02-07,Вечер,Бульдозер Liebherr PR 734 L GP,СМУ г. Омск,12.00,0.87,11.13,10.9,12.50,18.2,7.9,7.3
1849ТО72,2026-02-07,День,Бульдозер Liebherr PR 734 L GP,СМУ г. Омск,12.00,10.82,1.18,134.1,12.40,18.2,98.3,90.1
1849ТО72,2026-02-08,Вечер,Бульдозер Liebherr PR 734 L GP,СМУ г. Омск,11.95,0.60,11.35,9.8,16.41,18.2,5.5,5.0
1849ТО72,2026-02-08,День,Бульдозер Liebherr PR 734 L GP,СМУ г. Омск,12.00,10.94,1.05,105.6,9.65,18.2,99.5,91.2
1849ТО72,2026-02-09,Вечер,Бульдозер Liebherr PR 734 L GP,СМУ г. Омск,11.99,0.53,11.46,7.3,13.83,18.2,4.8,4.4
1849ТО72,2026-02-09,День,Бульдозер Liebherr PR 734 L GP,СМУ г. Омск,12.00,9.33,2.67,130.3,13.97,18.2,84.8,77.8
1849ТО72,2026-02-10,Вечер,Бульдозер Liebherr PR 734 L GP,СМУ г. Омск,0.43,0.00,0.43,-0.4,0.00,18.2,0.0,0.0
1849ТО72,2026-02-10,День,Бульдозер Liebherr PR 734 L GP,СМУ г. Омск,12.00,7.82,4.18,33.2,4.25,18.2,71.1,65.2
1849ТО72,2026-02-11,Вечер,Бульдозер Liebherr PR 734 L GP,СМУ г. Омск,11.94,0.59,11.36,0.6,1.02,18.2,5.4,4.9
1849ТО72,2026-02-11,День,Бульдозер Liebherr PR 734 L GP,СМУ г. Омск,11.97,10.10,1.87,90.1,8.92,18.2,92.1,84.4
1862ОЕ72,2026-02-04,Вечер,Кран пневмоколёсный TEREX RT1045L,СМУ г. Тобольск,0.49,0.00,0.49,0.0,0.00,10.0,0.0,0.0
1862ОЕ72,2026-02-04,День,Кран пневмоколёсный TEREX RT1045L,СМУ г. Тобольск,11.40,0.00,11.40,0.8,0.00,10.0,0.0,0.0
1862ОЕ72,2026-02-05,Вечер,Кран пневмоколёсный TEREX RT1045L,СМУ г. Тобольск,0.49,0.05,0.44,0.0,0.00,10.0,11.9,10.9
1862ОЕ72,2026-02-05,День,Кран пневмоколёсный TEREX RT1045L,СМУ г. Тобольск,11.49,0.00,11.49,0.8,0.00,10.0,0.0,0.0
1862ОЕ72,2026-02-06,Вечер,Кран пневмоколёсный TEREX RT1045L,СМУ г. Тобольск,0.49,0.12,0.37,0.0,0.00,10.0,27.4,25.2
1862ОЕ72,2026-02-06,День,Кран пневмоколёсный TEREX RT1045L,СМУ г. Тобольск,11.49,0.00,11.49,0.0,0.00,10.0,0.0,0.0
1862ОЕ72,2026-02-07,Вечер,Кран пневмоколёсный TEREX RT1045L,СМУ г. Тобольск,0.49,0.00,0.49,0.0,0.00,10.0,0.0,0.0
1862ОЕ72,2026-02-07,День,Кран пневмоколёсный TEREX RT1045L,СМУ г. Тобольск,11.47,0.00,11.47,0.0,0.00,10.0,0.0,0.0
1862ОЕ72,2026-02-08,Вечер,Кран пневмоколёсный TEREX RT1045L,СМУ г. Тобольск,0.49,0.00,0.49,0.0,0.00,0.0,0.0,0.0
1862ОЕ72,2026-02-08,День,Кран пневмоколёсный TEREX RT1045L,СМУ г. Тобольск,11.47,0.00,11.47,0.0,0.00,0.0,0.0,0.0
1862ОЕ72,2026-02-09,Вечер,Кран пневмоколёсный TEREX RT1045L,СМУ г. Тобольск,0.49,0.00,0.49,0.0,0.00,10.0,0.0,0.0
1862ОЕ72,2026-02-09,День,Кран пневмоколёсный TEREX RT1045L,СМУ г. Тобольск,11.47,0.00,11.47,0.0,0.00,10.0,0.0,0.0
1862ОЕ72,2026-02-10,Вечер,Кран пневмоколёсный TEREX RT1045L,СМУ г. Тобольск,0.49,0.00,0.49,0.0,0.00,10.0,0.0,0.0
1862ОЕ72,2026-02-10,День,Кран пневмоколёсный TEREX RT1045L,СМУ г. Тобольск,11.50,7.41,4.08,31.0,4.18,10.0,70.3,64.5
1862ОЕ72,2026-02-11,День,Кран пневмоколёсный TEREX RT1045L,СМУ г. Тобольск,0.47,0.00,0.47,0.0,0.00,10.0,0.0,0.0
1882ТО72,2026-02-06,Вечер,Экскаватор Liebherr R934 C LC,"СМУ г. Тюмень База ТФ ""Мостоотряд-36""",11.70,0.00,11.70,2.5,0.00,18.6,0.0,0.0
1882ТО72,2026-02-06,День,Экскаватор Liebherr R934 C LC,"СМУ г. Тюмень База ТФ ""Мостоотряд-36""",9.62,5.23,4.38,76.4,14.60,18.6,59.4,54.4
1882ТО72,2026-02-07,Вечер,Экскаватор Liebherr R934 C LC,"СМУ г. Тюмень База ТФ ""Мостоотряд-36""",11.96,0.00,11.96,0.0,0.00,18.6,0.0,0.0
1882ТО72,2026-02-07,День,Экскаватор Liebherr R934 C LC,"СМУ г. Тюмень База ТФ ""Мостоотряд-36""",10.26,5.13,5.13,50.4,9.82,18.6,54.6,50.0
1882ТО72,2026-02-08,Вечер,Экскаватор Liebherr R934 C LC,"СМУ г. Тюмень База ТФ ""Мостоотряд-36""",11.19,0.00,11.19,0.0,0.00,18.6,0.0,0.0
1882ТО72,2026-02-08,День,Экскаватор Liebherr R934 C LC,"СМУ г. Тюмень База ТФ ""Мостоотряд-36""",7.62,0.00,7.62,0.0,0.00,18.6,0.0,0.0
1882ТО72,2026-02-09,Вечер,Экскаватор Liebherr R934 C LC,"СМУ г. Тюмень База ТФ ""Мостоотряд-36""",11.98,0.00,11.98,3.0,0.00,18.6,0.0,0.0
1882ТО72,2026-02-09,День,Экскаватор Liebherr R934 C LC,"СМУ г. Тюмень База ТФ ""Мостоотряд-36""",11.90,5.15,6.76,61.2,11.89,18.6,47.2,43.3
1882ТО72,2026-02-10,Вечер,Экскаватор Liebherr R934 C LC,"СМУ г. Тюмень База ТФ ""Мостоотряд-36""",0.48,0.00,0.48,0.0,0.00,18.6,0.0,0.0
1882ТО72,2026-02-10,День,Экскаватор Liebherr R934 C LC,"СМУ г. Тюмень База ТФ ""Мостоотряд-36""",11.92,0.10,11.81,1.5,14.36,18.6,1.0,0.9
1935ОЕ72,2026-02-04,Вечер,Кран пневмоколёсный TEREX RT1045L,СМУ г. Тобольск,0.42,0.00,0.42,0.0,0.00,10.0,0.0,0.0
1935ОЕ72,2026-02-04,День,Кран пневмоколёсный TEREX RT1045L,СМУ г. Тобольск,11.35,0.00,11.35,0.0,0.00,10.0,0.0,0.0
1935ОЕ72,2026-02-05,Вечер,Кран пневмоколёсный TEREX RT1045L,СМУ г. Тобольск,0.49,0.00,0.49,0.0,0.00,10.0,0.0,0.0
1935ОЕ72,2026-02-05,День,Кран пневмоколёсный TEREX RT1045L,СМУ г. Тобольск,11.50,0.22,11.28,0.8,3.62,10.0,2.1,1.9
1935ОЕ72,2026-02-06,Вечер,Кран пневмоколёсный TEREX RT1045L,СМУ г. Тобольск,0.49,0.00,0.49,0.0,0.00,10.0,0.0,0.0
1935ОЕ72,2026-02-06,День,Кран пневмоколёсный TEREX RT1045L,СМУ г. Тобольск,11.49,0.00,11.49,0.8,0.00,10.0,0.0,0.0
1935ОЕ72,2026-02-07,Вечер,Кран пневмоколёсный TEREX RT1045L,СМУ г. Тобольск,0.48,0.00,0.48,0.0,0.00,10.0,0.0,0.0
1935ОЕ72,2026-02-07,День,Кран пневмоколёсный TEREX RT1045L,СМУ г. Тобольск,11.47,0.00,11.47,0.0,0.00,10.0,0.0,0.0
1935ОЕ72,2026-02-08,Вечер,Кран пневмоколёсный TEREX RT1045L,СМУ г. Тобольск,0.48,0.00,0.48,0.0,0.00,10.0,0.6,0.6
1935ОЕ72,2026-02-08,День,Кран пневмоколёсный TEREX RT1045L,СМУ г. Тобольск,11.48,0.00,11.48,0.0,0.00,10.0,0.0,0.0
1935ОЕ72,2026-02-09,Вечер,Кран пневмоколёсный TEREX RT1045L,СМУ г. Тобольск,0.49,0.00,0.49,0.0,0.00,10.0,0.0,0.0
1935ОЕ72,2026-02-09,День,Кран пневмоколёсный TEREX RT1045L,СМУ г. Тобольск,11.49,0.00,11.49,-0.8,0.00,10.0,0.0,0.0
1935ОЕ72,2026-02-10,Вечер,Кран пневмоколёсный TEREX RT1045L,СМУ г. Тобольск,0.49,0.00,0.49,0.0,0.00,10.0,0.0,0.0
1935ОЕ72,2026-02-10,День,Кран пневмоколёсный TEREX RT1045L,СМУ г. Тобольск,11.49,0.00,11.49,-0.8,0.00,10.0,0.0,0.0
2013ОЕ72,2026-02-04,Вечер,Кран гусеничный HSC SCX1800A-3,СМУ г. Омск,11.94,11.56,0.39,38.8,3.36,7.5,100.0,96.8
2013ОЕ72,2026-02-04,День,Кран гусеничный HSC SCX1800A-3,СМУ г. Омск,12.00,9.68,2.32,38.7,4.00,7.5,88.0,80.7
2013ОЕ72,2026-02-05,Вечер,Кран гусеничный HSC SCX1800A-3,СМУ г. Омск,0.47,0.47,0.00,1.3,2.79,7.5,100.0,100.0
2013ОЕ72,2026-02-05,День,Кран гусеничный HSC SCX1800A-3,СМУ г. Омск,11.98,11.93,0.05,48.3,4.05,7.5,100.0,99.6
2013ОЕ72,2026-02-06,Вечер,Кран гусеничный HSC SCX1800A-3,СМУ г. Омск,11.95,11.95,0.00,50.3,4.21,7.5,100.0,100.0
2013ОЕ72,2026-02-06,День,Кран гусеничный HSC SCX1800A-3,СМУ г. Омск,11.50,8.61,2.89,34.2,3.97,7.5,81.7,74.9
2013ОЕ72,2026-02-07,Вечер,Кран гусеничный HSC SCX1800A-3,СМУ г. Омск,11.95,11.95,0.00,52.0,4.35,7.5,100.0,100.0
2013ОЕ72,2026-02-07,День,Кран гусеничный HSC SCX1800A-3,СМУ г. Омск,11.93,9.88,2.05,39.8,4.03,7.5,90.4,82.8
2013ОЕ72,2026-02-08,Вечер,Кран гусеничный HSC SCX1800A-3,СМУ г. Омск,12.00,11.71,0.29,52.5,4.48,7.5,100.0,97.6
2013ОЕ72,2026-02-08,День,Кран гусеничный HSC SCX1800A-3,СМУ г. Омск,11.93,9.48,2.44,37.9,4.00,7.5,86.7,79.5
2013ОЕ72,2026-02-09,Вечер,Кран гусеничный HSC SCX1800A-3,СМУ г. Омск,11.96,11.41,0.56,49.3,4.32,7.5,100.0,95.4
2013ОЕ72,2026-02-09,День,Кран гусеничный HSC SCX1800A-3,СМУ г. Омск,12.00,9.45,2.54,35.1,3.71,7.5,86.0,78.8
2013ОЕ72,2026-02-10,Вечер,Кран гусеничный HSC SCX1800A-3,СМУ г. Омск,0.42,0.42,0.00,2.3,5.43,7.5,100.0,100.0
2013ОЕ72,2026-02-10,День,Кран гусеничный HSC SCX1800A-3,СМУ г. Омск,11.97,8.46,3.51,30.4,3.59,7.5,77.1,70.7
2202ОЕ72,2026-02-04,Вечер,Кран гусеничный Sennebogen 3300,СМУ г. Тобольск,12.00,12.00,0.00,41.3,3.44,7.5,100.0,100.0
2202ОЕ72,2026-02-04,День,Кран гусеничный Sennebogen 3300,СМУ г. Тобольск,12.00,12.00,0.00,49.4,4.12,7.5,100.0,100.0
2202ОЕ72,2026-02-05,Вечер,Кран гусеничный Sennebogen 3300,СМУ г. Тобольск,12.00,12.00,0.00,38.8,3.23,7.5,100.0,100.0
2202ОЕ72,2026-02-05,День,Кран гусеничный Sennebogen 3300,СМУ г. Тобольск,12.00,12.00,0.00,41.6,3.47,7.5,100.0,100.0
2202ОЕ72,2026-02-06,Вечер,Кран гусеничный Sennebogen 3300,СМУ г. Тобольск,11.50,11.50,0.00,39.6,3.44,7.5,100.0,100.0
2202ОЕ72,2026-02-06,День,Кран гусеничный Sennebogen 3300,СМУ г. Тобольск,0.50,0.50,0.00,0.0,0.00,7.5,100.0,100.0
2202ОЕ72,2026-02-07,Вечер,Кран гусеничный Sennebogen 3300,СМУ г. Тобольск,12.00,12.00,0.00,38.9,3.24,7.5,100.0,100.0
2202ОЕ72,2026-02-07,День,Кран гусеничный Sennebogen 3300,СМУ г. Тобольск,12.00,12.00,0.00,51.6,4.30,7.5,100.0,100.0
2202ОЕ72,2026-02-08,Вечер,Кран гусеничный Sennebogen 3300,СМУ г. Тобольск,12.00,12.00,0.00,41.0,3.42,7.5,100.0,100.0
2202ОЕ72,2026-02-08,День,Кран гусеничный Sennebogen 3300,СМУ г. Тобольск,12.00,9.40,2.60,38.6,4.11,7.5,85.4,78.3
2202ОЕ72,2026-02-09,Вечер,Кран гусеничный Sennebogen 3300,СМУ г. Тобольск,12.00,12.00,0.00,39.4,3.28,7.5,100.0,100.0
2202ОЕ72,2026-02-09,День,Кран гусеничный Sennebogen 3300,СМУ г. Тобольск,12.00,11.24,0.76,56.9,5.06,7.5,100.0,93.7
2202ОЕ72,2026-02-10,Вечер,Кран гусеничный Sennebogen 3300,СМУ г. Тобольск,12.00,11.50,0.50,42.3,3.68,7.5,100.0,95.8
2202ОЕ72,2026-02-10,День,Кран гусеничный Sennebogen 3300,СМУ г. Тобольск,12.00,12.00,0.00,67.9,5.66,7.5,100.0,100.0
